employee_id,name,email,age,gender,marital_status,department,job_level,education,monthly_income,years_at_company,years_since_last_promotion,distance_from_home_km,overtime,num_projects,avg_monthly_hours,satisfaction_score,city,hire_date,badge_id,survey_response_id,attrition
6385,Ruben Benton,ruben.benton@examplecorp.com,49,Female,Married,Sales,1,High School,2906.0,1,1,18.3,No,7.0,175,2,West Anthony,2025-07-14,BDG-1857-RFYF,201387,No
8356,Anthony Elliott,anthony.elliott@examplecorp.com,44,Female,Married,Sales,3,High School,7635.0,11,9,1.7,Yes,1.0,170,5,Comptonstad,07/16/2015,BDG-1484-WsqS,463324,No
3792,Mark Hill,mark.hill@examplecorp.com,33,Male,Married,Human Resources,2,PhD,5871.0,6,4,7.0,No,1.0,173,3,New Robertmouth,2020-07-24,BDG-8562-vuPH,500847,No
9618,Gabrielle Page,gabrielle.page@examplecorp.com,38,Male,Divorced,Research & Development,1,Bachelor,3436.0,4,1,1.0,Yes,4.0,164,2,Stacyview,06/29/2022,BDG-4835-kBLb,682979,No
7498,Larry Wilson,larry.wilson@examplecorp.com,46,Female,Married,Sales,2,,4204.0,0,0,13.0,No,3.0,170,2,West Chad,2026-07-11,BDG-3570-kkAC,430159,No
6046,Jerry Ferguson,jerry.ferguson@examplecorp.com,34,Female,Married,Human Resources,2,Master,4541.0,12,5,2.7,No,1.0,192,5,New Sarah,2014-07-10,BDG-4819-hOYu,890916,No
5757,Sheri Hoover,sheri.hoover@examplecorp.com,47,Male,Married,Sales,1,Bachelor,4368.0,23,14,3.6,No,4.0,198,5,Ericstad,July 02 2003,BDG-8184-DcFe,321994,No
7432,Patricia Williams,patricia.williams@examplecorp.com,34,Male,Married,Marketing,3,Bachelor,8894.0,7,3,1.1,No,2.0,139,3,Walkerport,2019-07-09,BDG-5581-FsSj,506935,No
1849,Randy Hopkins,randy.hopkins@examplecorp.com,41,Female,Divorced,Sales,2,High School,4043.0,1,1,7.5,No,2.0,162,3,Jonathanshire,26 Jun 2025,BDG-1234-AOMk,597443,No
4513,Stephanie Livingston,stephanie.livingston@examplecorp.com,44,Male,Single,Sales,4,Master,,6,1,28.7,Yes,7.0,214,4,Alexanderburgh,2020-07-23,BDG-6611-pagZ,588512,No
2432,Jesse Mccormick,jesse.mccormick@examplecorp.com,38,Male,Married,Engineering,3,PhD,,5,4,5.3,Yes,2.0,252,2,Sheilaberg,July 15 2021,BDG-8180-qTcY,515568,No
4661,Eric Short,eric.short@examplecorp.com,41,Female,Single,Sales,3,Bachelor,6823.0,15,1,4.6,No,4.0,131,3,Jeffreyberg,2011-07-21,BDG-7164-xrsh,593135,No
6968,George Williams,george.williams@examplecorp.com,47,Female,Married,Engineering,1,Bachelor,4429.0,17,1,1.0,No,1.0,177,4,Lake Loribury,2009-06-30,BDG-9522-JDoy,226936,No
5715,Dean Harris,dean.harris@examplecorp.com,45,Female,Single,  Research & Development  ,1,Bachelor,3610.0,8,8,2.1,No,5.0,161,3,Rogersshire,2018-07-01,BDG-6195-ymoS,432388,No
143,Patricia Rodriguez,patricia.rodriguez@examplecorp.com,32,Female,Single,Marketing,4,High School,,1,1,8.3,No,3.0,143,2,Deborahchester,2025-07-07,BDG-4290-PdoN,784524,No
8853,Lynn Brown,lynn.brown@examplecorp.com,50,Male,Married,Research & Development,1,Master,3233.0,11,11,30.4,No,4.0,155,3,Port Tracyfurt,19-07-2015,BDG-3166-eFQt,935455,No
5664,Troy Ward,troy.ward@examplecorp.com,52,Female,Married,Marketing,1,Master,3240.0,12,0,16.3,Yes,1.0,247,3,North Helen,2014-07-12,BDG-2892-sQBE,428836,Yes
9811,Rachel Yang,rachel.yang@examplecorp.com,35,Male,Divorced,Engineering,2,High School,5572.0,2,2,10.7,No,8.0,113,4,Perezmouth,2024-07-04,BDG-4961-lJeE,364366,No
3410,Alyssa Orr,alyssa.orr@examplecorp.com,35,Female,Divorced,Human Resources,1,Bachelor,3024.0,1,0,23.4,No,3.0,208,2,Lake Misty,2025-07-17,BDG-0485-tGEt,644826,No
1118,Erin Smith,erin.smith@examplecorp.com,33,Male,Single, Sales,3,Master,6764.0,2,0,8.6,No,4.0,210,5,East Lisa,2024-07-14,BDG-4871-HHZi,979700,No
1757,Alexis Rodriguez,alexis.rodriguez@examplecorp.com,48,Male,Married,Human resources,1,Master,3276.0,12,1,14.8,No,7.0,202,5,Davidsonville,2014-07-02,BDG-6542-cLuJ,506446,No
498,James Bradley,james.bradley@examplecorp.com,43,Male,Single,Research & Development,3,,7646.0,3,1,6.7,Yes,3.0,173,3,New Diamondville,17-07-2023,BDG-9537-MjId,158652,No
8250,Cindy Garza,cindy.garza@examplecorp.com,40,Male,Married,Human Resources,1,Master,3521.0,3,1,2.6,Yes,7.0,194,3,Grantmouth,2023-06-29,BDG-0493-hqSF,624167,No
871,Kimberly Myers,kimberly.myers@examplecorp.com,51,Male,Married,Research & Development,3,Bachelor,10834.0,15,8,9.0,No,2.0,134,1,North Victorfurt,07/12/2011,BDG-9559-KZgv,203468,No
3358,Lisa Martin,lisa.martin@examplecorp.com,39,Female,Single,Research & Development,2,Bachelor,5004.0,17,8,6.8,Yes,1.0,208,3,East Michellefurt,13-07-2009,BDG-7269-AyJi,309242,No
913,Robert Haynes,robert.haynes@examplecorp.com,56,Male,,Sales,4,Bachelor,11630.0,5,5,8.4,No,1.0,178,2,North Travis,2021-07-09,BDG-5334-GbPX,585239,No
722,Raymond Johnson,raymond.johnson@examplecorp.com,42,Female,Married,Research & Development,2,Bachelor,5019.0,5,3,19.6,No,1.0,154,2,South Kenneth,2021-07-04,BDG-0670-HTFz,300587,Yes
2806,Dylan Tucker,dylan.tucker@examplecorp.com,36,Female,Married,Marketing,1,High School,2189.0,9,1,13.4,No,1.0,133,3,Robertview,2017-07-03,BDG-7821-DRUn,499358,Yes
8814,Amber Ross ,amber.ross@examplecorp.com,34,Male,Married,Human resources,5,Bachelor,14301.0,10,3,7.4,No,3.0,158,3,Robertborough,2016-07-26,BDG-8106-ptkk,856248,Yes
887,Jordan Williams,jordan.williams@examplecorp.com,51,Male,Single,Sales,2,High School,6718.0,18,7,15.6,No,,203,4,South William,2008-07-10,BDG-4423-zaSj,150109,No
9691,Brianna Richardson,brianna.richardson@examplecorp.com,49,Male,Single,Sales,2,Master,6018.0,3,0,1.6,No,1.0,182,3,West Johnmouth,2023-07-24,BDG-3458-ghEc,479300,Yes
7830,Tyler Roy,tyler.roy@examplecorp.com,40,Male,Married,Engineering,1,High School,3235.0,7,2,7.1,No,6.0,141,3,East Deanshire,23 Jul 2019,BDG-5627-vskq,993863,No
8050,Joseph Gould,joseph.gould@examplecorp.com,32,Female,Single,Human Resources,3,Master,8295.0,5,2,5.0,No,5.0,157,2,Crossport,2021-07-14,BDG-2861-vXgf,243747,No
1521,Matthew Guzman,matthew.guzman@examplecorp.com,23,Male,Married,Engineering,1,Bachelor,4062.0,1,1,12.3,No,2.0,160,3,Rodriguezshire,06-07-2025,BDG-9175-xQsf,117805,No
8782,Lynn Anderson,lynn.anderson@examplecorp.com,44,Male,Single,Research & Development,1,High School,2892.0,20,7,15.3,No,1.0,190,3,Perezmouth,2006-07-10,BDG-0376-gGCI,956199,Yes
2747,Timothy Thompson,timothy.thompson@examplecorp.com,45,Female,Married,Research & Development,1,Master,2955.0,0,0,2.0,No,1.0,163,3,Brucetown,2026-07-16,BDG-6851-twdV,566287,No
7104,Patrick Huerta,patrick.huerta@examplecorp.com,22,Male,Single,Sales,1,Bachelor,4018.0,0,0,11.6,No,3.0,169,3,Helentown,05 Jul 2026,BDG-0781-yYRh,138592,No
5910,Chloe Ellis,chloe.ellis@examplecorp.com,33,Male,Married,Human Resources,1,Bachelor,3484.0,8,6,4.8,Yes,6.0,193,2,East Kathleen,2018-06-27,BDG-7880-Bjul,512818,No
315,Richard Smith,richard.smith@examplecorp.com,39,Female,Married,Engineering,2,,5487.0,0,0,2.4,Yes,4.0,201,1,Perkinsborough,2026-07-17,BDG-3861-JPNb,192166,No
1800,Martin Fitzpatrick,martin.fitzpatrick@examplecorp.com,40,Male,Married,Sales,3,Bachelor,5794.0,0,0,17.6,No,3.0,130,5,North Christopherfort,2026-07-01,BDG-3697-DVKs,640749,No
328,Trevor Johnson,trevor.johnson@examplecorp.com,48,Female,Married,Sales,2,Bachelor,5802.0,24,7,8.7,No,1.0,155,3,West Timothystad,2002-07-19,BDG-2397-jrSI,281293,No
7519,Allison Cowan,allison.cowan@examplecorp.com,42,Male,Single,Engineering,2,Master,5833.0,6,4,3.2,Yes,2.0,242,3,Lake Tylershire,14-07-2020,BDG-6526-CrKF,850844,No
4205,Catherine Davis,catherine.davis@examplecorp.com,35,Male,Divorced,Research & Development,3,Bachelor,6k,13,9,17.9,No,2.0,142,2,Melindabury,2013-07-02,BDG-6537-EvsA,754905,No
3130,Christian Wagner,christian.wagner@examplecorp.com,36,Male,Married,Engineering,4,Bachelor,11893.0,9,1,17.5,No,4.0,187,2,Parksborough,2017-07-05,BDG-0698-YjfM,259381,No
7020,Cristian Smith,cristian.smith@examplecorp.com,41,Female,Single,Research & Development,2,Bachelor,4529.0,0,0,1.8,Yes,4.0,203,2,Joycebury,2026-07-18,BDG-4913-kdYZ,613753,No
9821,Kathleen Le,kathleen.le@examplecorp.com,31,Male,Married,Research & Development,3,Master,7431.0,6,2,10.7,No,4.0,137,4,Lake Samantha,2020-07-09,BDG-7297-pUaL,658985,No
3969,Mike Patel,mike.patel@examplecorp.com,30,Male,Married,Engineering,2,Bachelor,4248.0,7,1,12.9,No,3.0,169,3,Patrickview,22-07-2019,BDG-5400-glGX,423069,No
5877,Nicole Sanchez,nicole.sanchez@examplecorp.com,57,Male,Married,Engineering,3,High School,,28,25,11.5,Yes,7.0,192,3,West Christopher,1998-07-19,BDG-8785-mMIO,800543,No
7431,Matthew Garza,matthew.garza@examplecorp.com,29,Male,Single,Engineering,4,Master,7709.0,7,3,2.2,No,3.0,169,4,New Sierrafort,2019-07-09,BDG-2376-kKRy,723268,No
1974,Samantha Cohen,samantha.cohen@examplecorp.com,39,Female,Married,Sales,2,Bachelor,4095.0,8,2,2.9,No,4.0,194,3,Thomasshire,20-07-2018,BDG-4122-LuVs,962788,No
337,Daniel Kane,daniel.kane@examplecorp.com,22,Female,Married,Engineering,1,PhD,4271.0,0,0,5.5,No,2.0,182,4,Port Jason,2026-07-05,BDG-8006-qHAh,116976,No
2765,Anthony Paul,anthony.paul@examplecorp.com,39,Male,Single,Human Resources,1,Bachelor,2569.0,0,0,1.0,No,4.0,159,4,Michaelmouth,06-07-2026,BDG-3546-TzPw,444276,No
7832,Angela Wilson,angela.wilson@examplecorp.com,46,Male,Married,Sales,3,Bachelor,6976.0,17,9,4.3,Yes,2.0,151,2,South Mark,2009-07-17,BDG-0436-xggP,211666,No
276,Matthew Moore,matthew.moore@examplecorp.com,35,Male,,Marketing,2,Bachelor,4911.0,0,0,1.0,Yes,1.0,161,3,West Edwardland,05-07-2026,BDG-6445-yBmb,854837,No
2986,Dr. John Ramirez,dr..ramirez@examplecorp.com,30,Male,Married,Research & Development,1,Bachelor,3088.0,7,0,,No,5.0,166,3,New Michael,July 17 2019,BDG-9143-gwaR,705513,No
7290,Debra Chapman,debra.chapman@examplecorp.com,31,Male,Married,Engineering,1,High School,4080.0,4,2,4.0,No,3.0,182,3,New Donberg,2022-07-10,BDG-6287-Lxzp,666094,No
8947,Kristin Bailey,kristin.bailey@examplecorp.com,25,Male,Single,Human Resources,1,Bachelor,2518.0,0,0,3.8,No,3.0,149,1,Velasquezhaven,21-07-2026,BDG-0086-efTu,695860,No
3478,William Sanders,william.sanders@examplecorp.com,40,Male,Married,Engineering,4,High School,10662.0,11,3,1.0,Yes,3.0,177,3,East Anthonyshire,2015-07-09,BDG-4358-sMFQ,300432,No
5361,Kristopher Curtis,kristopher.curtis@examplecorp.com,34,Male,Single,Engineering,3,High School,7111.0,1,0,1.0,No,5.0,154,4,Floresshire,2025-07-21,BDG-4607-wOFg,836528,No
3559,Paul Massey,paul.massey@examplecorp.com,32,Male,Single,Sales,3,PhD,5767.0,9,8,32.1,No,3.0,173,4,New Daniel,2017-06-30,BDG-5376-Bhqg,912889,No
2810,Christina Mccarthy,christina.mccarthy@examplecorp.com,43,Female,Married,Sales,1,Master,2373.0,20,7,1.0,No,2.0,183,3,Codyland,2006-07-23,BDG-5292-XsiS,776015,Yes
9865,Mr. Michael Williams Jr.,mr..jr.@examplecorp.com,40,Female,Single,Marketing,1,Bachelor,3352.0,14,5,1.0,No,2.0,162,5,Kathyfurt,18-07-2012,BDG-7058-yuqC,429230,No
4862,Sharon Snow,sharon.snow@examplecorp.com,54,Male,Single,Engineering,4,Master,14969.0,15,2,1.9,No,2.0,182,4,Marissaburgh,26 Jul 2011,BDG-4373-EeQi,339412,Yes
6741,Jose Gross,jose.gross@examplecorp.com,35,Female,Single,Research & Development,2,Bachelor,4193.0,3,1,11.4,No,4.0,185,1,Hansonside,2023-07-17,BDG-5401-Elzn,503246,Yes
3417,Sean Kaiser,sean.kaiser@examplecorp.com,33,Male,Married,Sales,3,,5498.0,2,2,20.8,No,1.0,150,5,North Amber,2024-07-12,BDG-6472-nBzf,962357,No
308,Carlos Ryan,carlos.ryan@examplecorp.com,54,Male,Married,Research & Development,3,Master,,29,18,4.1,Yes,2.0,204,3,Port Patrickborough,1997-07-19,BDG-9092-hpVC,377836,Yes
3909,David Peters,david.peters@examplecorp.com,32,Female,Single,Sales,2,Bachelor,4850.0,0,0,1.0,No,6.0,191,3,Port Matthewborough,07/15/2026,BDG-2451-VsVc,964383,No
349,James Parks,james.parks@examplecorp.com,34,Male,Single,Sales,2,High School,5778.0,11,3,26.5,Yes,2.0,235,4,Jenniferton,2015-07-09,BDG-9631-Awdh,776254,No
827,Heather Brown,heather.brown@examplecorp.com,31,Female,Married,Sales,2,High School,4496.0,2,2,1.0,No,3.0,147,4,Greenborough,2024-06-28,BDG-5449-znlq,697826,No
9599,Stephanie Harris,stephanie.harris@examplecorp.com,33,Male,Married,  Research & Development  ,3,Master,5985.0,2,1,,No,6.0,179,2,Williamstown,2024-06-25,BDG-7072-qFAJ,514509,No
4483,Teresa Jacobson,teresa.jacobson@examplecorp.com,51,Female,Married,Engineering,3,High School,10044.0,7,5,13.1,No,4.0,183,3,West Susan,2019-07-25,BDG-3756-pGJw,354613,No
6731,Luis Lopez V,luis.v@examplecorp.com,25,Female,Single,Research & Development,3,Bachelor,6493.0,2,1,3.4,No,2.0,202,4,North Mark,2024-07-07,BDG-3685-XVqx,225982,No
3683,Toni Gill,toni.gill@examplecorp.com,31,Male,Single,Research & Development,2,High School,3764.0,1,0,2.1,Yes,1.0,204,4,New Levi,03 Jul 2025,BDG-7623-zjjH,765078,No
8380,Jessica Morris,jessica.morris@examplecorp.com,37,Female,Single,Engineering,2,Master,4620.0,3,3,3.9,No,2.0,158,3,Rebeccaton,July 19 2023,BDG-0241-KBjP,414589,No
8699,Kimberly Steele,kimberly.steele@examplecorp.com,43,Male,Married,Research & Development,1,Master,3893.0,20,14,2.5,Yes,4.0,205,4,Phillipstown,28-07-2006,BDG-7983-JdOb,648408,No
2054,Victoria Gray,victoria.gray@examplecorp.com,25,Male,,Marketing,4,Master,10869.0,0,0,2.8,No,1.0,202,4,South Emily,12 Jul 2026,BDG-8315-jpqK,739544,No
72,Whitney Peters,whitney.peters@examplecorp.com,36,Male,Married,Sales,2,Master,4747.0,3,1,39.0,No,2.0,157,3,Millerview,07/22/2023,BDG-0725-dMmm,332660,No
6553,Charlene Black ,charlene.black@examplecorp.com,40,Female,Married,human resources,4,PhD,12101.0,4,2,15.9,No,1.0,147,3,Burgessstad,2022-07-22,BDG-1555-vOfq,778441,No
8456,Katelyn Harper,katelyn.harper@examplecorp.com,40,Male,Single,Sales,1,PhD,3519.0,16,3,9.8,No,3.0,146,4,Roweville,2010-07-23,BDG-1574-rroe,671383,No
6423,Susan Molina,susan.molina@examplecorp.com,39,Male,Single,Sales,3,Master,,7,3,,No,4.0,181,4,Crawfordborough,2019-07-08,BDG-3854-uetH,415867,No
8260,Eric Harris DVM,eric.dvm@examplecorp.com,51,Male,Married,Engineering,2,Bachelor,5305.0,6,2,14.3,No,,149,3,Hansenmouth,2020-07-04,BDG-1963-GGob,115078,No
1667,Paula Gentry,paula.gentry@examplecorp.com,49,Male,Married,Human Resources,4,,9996.0,2,2,13.4,No,5.0,169,4,Joshuastad,2024-06-27,BDG-2316-qlSX,360105,No
6335,Christopher Jensen,christopher.jensen@examplecorp.com,30,Female,Married,Engineering,3,Bachelor,10219.0,0,0,10.3,No,2.0,123,3,Hicksland,2026-07-24,BDG-2229-dMvF,677045,No
6623,Paula Blackburn,paula.blackburn@examplecorp.com,43,Female,Single,Sales,1,Bachelor,3154.0,17,12,14.7,No,2.0,160,3,Randolphchester,2009-07-06,BDG-2605-Berh,767927,No
5494,Laura Guerra,laura.guerra@examplecorp.com,23,Female,Married,Research & Development,2,High School,4248.0,0,0,20.9,No,1.0,157,4,East Kelly,2026-07-21,BDG-0375-XjoV,783572,No
1446,Amy Rowe,amy.rowe@examplecorp.com,29,Male,Married,Sales,2,High School,5272.0,5,5,6.0,No,3.0,153,4,Davidchester,2021-06-29,BDG-1099-MFXn,702053,No
5351,Louis Bowen,louis.bowen@examplecorp.com,25,Female,Single,Engineering,4,Bachelor,,2,1,1.5,Yes,2.0,226,3,Cassiefurt,2024-06-28,BDG-4660-BfZZ,642968,Yes
7224,Miguel Williams,miguel.williams@examplecorp.com,47,Female,Married,Research & Development,1,Bachelor,4272.0,16,16,5.0,No,3.0,170,5,Lake Rachelview,2010-07-05,BDG-0185-XYpU,168717,Yes
1696,Lisa Durham,lisa.durham@examplecorp.com,22,Female,Divorced,Research & Development,2,,3803.0,0,0,11.2,Yes,1.0,229,1,Ashleyland,2026-07-21,BDG-1208-AOYx,619022,No
2893,Tamara Huang,tamara.huang@examplecorp.com,39,Female,Married,Research & Development,3,Bachelor,5818.0,6,6,20.9,No,3.0,227,3,Reneeton,18 Jul 2020,BDG-2789-geDU,707834,No
1575,Bailey Stewart,bailey.stewart@examplecorp.com,39,Male,Single,marketing,1,Master,3978.0,1,1,3.0,No,5.0,162,3,North Autumn,2025-07-02,BDG-2859-QSfz,122587,No
3204,Jason Jenkins,jason.jenkins@examplecorp.com,38,Male,Married,Marketing,3,Master,7206.0,0,0,12.1,No,3.0,168,5,Hernandezfort,2026-07-14,BDG-5784-yegW,634309,No
4406,Andre Jones,andre.jones@examplecorp.com,32,Female,Married,Sales,2,Master,5233.0,7,7,35.2,Yes,2.0,193,4,New Calvinchester,2019-06-29,BDG-5927-VYqy,249194,No
1631,Anna Evans,anna.evans@examplecorp.com,40,Male,N/A,Sales,2,Bachelor,5295.0,5,1,1.0,No,2.0,222,5,West Jillfort,2021-07-20,BDG-4790-SJGE,805750,No
7643,Valerie Sharp,valerie.sharp@examplecorp.com,51,Male,,Marketing,2,Bachelor,5192.0,23,17,11.7,No,1.0,167,5,South Deborahside,2003-07-10,BDG-1584-hVKu,900222,No
1882,Matthew Davis,matthew.davis@examplecorp.com,27,Male,Married,Research & Development,3,Master,8200.0,0,0,13.4,No,4.0,158,3,Romanhaven,2026-07-20,BDG-2981-Ynvi,502065,No
5113,Arthur Gonzalez,arthur.gonzalez@examplecorp.com,35,Female,Married,Sales,3,High School,8194.0,12,5,1.0,No,5.0,166,2,Lake Jenna,2014-07-05,BDG-6421-TmMD,729748,No
5075,Melissa Schneider,melissa.schneider@examplecorp.com,59,Female,Single,Engineering,5,High School,,29,20,5.7,No,3.0,162,3,Natashabury,1997-07-05,BDG-9927-Njqi,312917,Yes
9067,Jessica Cruz,jessica.cruz@examplecorp.com,26,Female,Married,Sales,2,High School,4333.0,2,0,16.1,No,6.0,162,1,New Troyport,12-07-2024,BDG-3343-fmRk,107547,No
5716,Rhonda Allen,rhonda.allen@examplecorp.com,36,Female,Married,Sales,1,Bachelor,2895.0,0,0,1.3,No,1.0,177,5,Dustinchester,2026-07-03,BDG-6454-NYub,740959,No
849,Jessica Bowen,jessica.bowen@examplecorp.com,30,Male,Single,Engineering,1,Bachelor,3776.0,5,4,3.4,No,1.0,217,5,Port Brendan,2021-07-01,BDG-9898-KyRk,968019,No
6138,Brent Holloway,brent.holloway@examplecorp.com,51,Female,Married,Research & Development,1,Master,3152.0,0,0,18.1,No,1.0,152,2,Port Cynthiaton,July 16 2026,BDG-2292-cyCN,702112,No
6337,Brandon Leblanc,brandon.leblanc@examplecorp.com,52,Male,Married,Sales,2,Bachelor,4419.0,30,27,4.9,No,3.0,203,4,Simpsonshire,1996-07-08,BDG-9756-PaNn,315132,No
7841,Amy Hunter,amy.hunter@examplecorp.com,46,Male,Divorced,Research & Development,4,High School,13095.0,16,8,60.0,No,4.0,128,2,Bakerville,20-07-2010,BDG-7566-hoWR,878955,Yes
2878,Charles Burton,charles.burton@examplecorp.com,41,Male,Divorced,Engineering,2,High School,6096.0,16,5,6.8,Yes,5.0,173,3,Burkeborough,July 20 2010,BDG-6102-Wcff,164261,No
187,Jonathan Peterson,jonathan.peterson@examplecorp.com,54,Male,Married,Sales,2,High School,5730.0,1,1,6.2,No,,178,4,West Laura,2025-07-01,BDG-3618-HvCV,622695,No
3780,Philip Powell,philip.powell@examplecorp.com,33,Male,Married,Marketing,5,High School,16387.0,1,1,40.3,Yes,2.0,185,2,Harringtonside,July 23 2025,BDG-6564-pBKq,943778,No
1831,Erika Daugherty,erika.daugherty@examplecorp.com,37,Male,Married,Sales,2,Master,3908.0,14,13,10.0,No,4.0,172,3,Corystad,2012-06-29,BDG-6394-vfRk,902091,No
2960,Isaac Chase,isaac.chase@examplecorp.com,38,Female,Single,Research & Development,4,Bachelor,12824.0,0,0,4.3,No,2.0,126,3,Lake Pamela,27 Jun 2026,BDG-6503-jsTb,459645,No
9337,William Mitchell,william.mitchell@examplecorp.com,32,Female,Divorced,Research & Development,2,Bachelor,6288.0,9,8,25.7,No,1.0,144,2,Sherrychester,2017-07-20,BDG-5251-eGjW,914213,No
7461,Gregory Wiley,gregory.wiley@examplecorp.com,47,Female,Married,Marketing,2,High School,6297.0,1,0,3.6,No,3.0,140,4,South Mariabury,2025-06-30,BDG-5744-ncsK,173083,No
1235,David Hughes,david.hughes@examplecorp.com,44,Female,Married,Sales,1,Master,3371.0,4,3,1.0,No,5.0,219,2,Kimberlyville,2022-07-15,BDG-1646-yzQO,258806,No
6111,Suzanne Williams,suzanne.williams@examplecorp.com,22,Male,Married,Research & Development,1,Master,3011.0,0,0,2.9,No,3.0,173,4,Jonesburgh,2026-06-30,BDG-5215-zRbw,525126,No
3916,Desiree Stafford,desiree.stafford@examplecorp.com,36,Male,Single,Engineering,2,High School,4624.0,2,0,60.0,No,2.0,171,3,Watsonstad,2024-07-02,BDG-5311-wXHD,474499,No
447,Brenda Wright,brenda.wright@examplecorp.com,34,Male,Married,Research & Development,5,High School,18854.0,11,11,27.9,No,4.0,125,3,Port Jacobmouth,17-07-2015,BDG-6390-aQgM,230609,No
845,Ashley Edwards,ashley.edwards@examplecorp.com,35,Male,Married,Sales,1,High School,3059.0,12,11,15.3,Yes,1.0,247,2,Fullerborough,07/17/2014,BDG-4055-rXOy,984007,No
8384,Randall Osborne,randall.osborne@examplecorp.com,45,Male,Single,Research & Development,2,Bachelor,4322.0,5,5,1.5,No,3.0,173,3,Katherinechester,2021-07-10,BDG-0682-iNYd,255661,Yes
5830,Christopher Smith,christopher.smith@examplecorp.com,37,Male,,Human Resources,3,High School,8931.0,15,0,7.8,Yes,7.0,194,3,Garciaborough,07/10/2011,BDG-8892-waVb,666407,No
2441,Christopher Mcclure,christopher.mcclure@examplecorp.com,30,Male,Married,Sales,5,PhD,16086.0,2,0,10.8,No,3.0,161,3,South Lisashire,07/14/2024,BDG-7816-HLVz,872150,No
3104,Paul Ross,paul.ross@examplecorp.com,52,Male,Married,Human Resources,3,Bachelor,6593.0,19,1,16.0,No,2.0,203,3,East Christina,2007-07-10,BDG-3143-vBap,914231,No
8678,Brittany Taylor,brittany.taylor@examplecorp.com,27,Male,Divorced,Research & Development,3,Master,7582.0,1,0,1.8,No,2.0,121,3,East John,2025-07-17,BDG-4569-FCQF,409397,No
6949,Amanda Palmer,amanda.palmer@examplecorp.com,44,Female,Married,Engineering,3,Bachelor,,0,0,8.2,Yes,2.0,189,5,Tinaside,2026-06-29,BDG-4820-hIxA,766797,No
8257,Hunter Miller,hunter.miller@examplecorp.com,37,Female,Single,Research & Development,3,Bachelor,7354.0,2,0,7.4,Yes,4.0,214,2,Goodmantown,2024-07-08,BDG-1465-ToHK,117998,No
1295,Robert Cortez,robert.cortez@examplecorp.com,41,Female,Single,Research & Development,2,Master,6371.0,0,0,18.2,Yes,3.0,214,2,West Philip,2026-07-11,BDG-3592-dlFn,996971,No
5197,Patrick Rios,patrick.rios@examplecorp.com,26,Male,Married,Sales,2,Master,3575.0,0,0,25.8,No,1.0,149,3,Fieldsmouth,2026-06-28,BDG-1294-rnwr,197982,No
9111,Veronica Sweeney,veronica.sweeney@examplecorp.com,37,Male,Married,Sales,5,High School,17938.0,11,9,25.8,No,1.0,162,3,Owensshire,2015-07-04,BDG-6628-PSuK,414866,No
5068,Christine Parker,christine.parker@examplecorp.com,34,Male,Single,Human Resources,2,PhD,5770.0,3,0,3.0,No,8.0,203,2,East Luke,2023-07-15,BDG-9061-vQXp,573298,No
3443,Dr. John Jenkins,dr..jenkins@examplecorp.com,34,Male,N/A,Research & Development,1,Bachelor,2995.0,5,3,9.4,No,1.0,165,3,Joseview,13 Jul 2021,BDG-4287-iFAu,366887,No
8541,Martha Flynn,martha.flynn@examplecorp.com,45,Female,Single,Marketing,1,PhD,3377.0,7,0,3.9,No,6.0,173,5,West Jamesside,2019-06-29,BDG-3718-uBBk,900016,No
7442,Antonio Woods,antonio.woods@examplecorp.com,38,Male,Married,Sales,3,PhD,8579.0,6,0,7.2,No,1.0,142,3,Lake Christopher,04 Jul 2020,BDG-1289-vgyK,140833,No
6249,Thomas Phillips,thomas.phillips@examplecorp.com,39,Female,Single,Research & Development,3,Bachelor,7550.0,15,9,10.6,Yes,3.0,183,3,Lake Paul,2011-06-29,BDG-8535-Ozpn,351277,No
777,Tina Hall,tina.hall@examplecorp.com,29,Male,Single,Human Resources,3,Bachelor,6230.0,1,1,5.3,No,5.0,159,1,Davidtown,2025-07-24,BDG-5567-WRkq,430002,No
9815,Julian Williams,julian.williams@examplecorp.com,46,Male,Married,Engineering,5,Bachelor,17634.0,2,1,25.7,Yes,4.0,154,3,Port Matthew,06/30/2024,BDG-2526-GRlZ,548268,No
2154,Joseph Thomas,joseph.thomas@examplecorp.com,40,Female,Single,Human Resources,3,Bachelor,7530.0,12,5,9.6,Yes,5.0,203,1,Foxport,2014-07-15,BDG-9353-HuGW,258349,No
